URL:,
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-9/;words=%5bu'FLU', u'Influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=24",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-9/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-11/;words=%5bu'flu', u'FLU', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=25",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-12/;words=%5bu'influenza', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=26",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-14/;words=%5bu'FLU', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=27",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-24/ed-1/seq-1/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/;words=%5bu'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=28,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-2/;words=%5bu'Influenza', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=29",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-2/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-4/;words=%5bu'influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=30,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-4/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-7/;words=%5bu'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=31,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-7/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-8/;words=%5bu'FLU', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=32",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-8/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-11/;words=%5bu'flu', u'Flu', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=33",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-12/;words=%5bu'Influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=34",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-14/;words=%5bu'FLU', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=35",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-15/;words=%5bu'flu', u'Flu', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=36",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-16/;words=%5bu'influenza', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=37",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-25/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-1/;words=%5bu'flu', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=38",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-2/;words=%5bu'FLU', u'Influenza', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=39",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-2/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-3/;words=%5bu'flu'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=40,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-3/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-6/;words=%5bu'FLU', u'flu', u'influenza', u'INFLUENZA', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=41",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-6/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-8/;words=%5bu'flu', u'Influenza', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=42",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-8/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-9/;words=%5bu'Flu'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=43,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-9/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-10/;words=%5bu'FLU', u'Flu', u'influenza', u'Influenza', u'SPANISH', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=44",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-26/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-2/;words=%5bu'flu', u'INFLUENZA', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=45",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-2/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-3/;words=%5bu'flu', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=46",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-3/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-4/;words=%5bu'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=47",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-28/ed-1/seq-4/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/;words=%5bu'FLU'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=48,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-3/;words=%5bu'influenza', u'Influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=49",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-3/ocr/
https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-6/;words=%5bu'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=0,https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-6/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-8/;words=%5bu'flu', u'FLU', u'influenza', u'Influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=1",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-8/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-9/;words=%5bu'FLU', u'flu', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=2",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-9/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-10/;words=%5bu'FLU', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=3",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-11/;words=%5bu'Flu', u'influenza', u'Spanish'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=4",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-12/;words=%5bu'influenza', u'Influenza'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=5",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/ocr/
"https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-14/;words=%5bu'FLU', u'influenza', u'INFLUENZA'%5d?date1=1918&date2=1920&searchType=advanced&language=&lccn=sn98069867&proxdistance=5&state=&rows=50&ortext=Spanish+Flu%2C+influenza%2C+Spanish+influenza%2C+pandemic&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&index=6",https://chroniclingamerica.loc.gov/lccn/sn98069867/1918-10-29/ed-1/seq-1/ocr/
